"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type"
"215","ENSG00000187323","Female_Heart",1.8283658,"Female_Placenta",0.1244535,14.6911561346206,"DCC","chr18","protein_coding"
"216","ENSG00000115268","Female_Heart",240.96922,"Female_Placenta",57.82823,4.16698245822153,"RPS15","chr19","protein_coding"
"217","ENSG00000161082","Female_Heart",1.20120098,"Female_Placenta",0.05211349,23.0497128478634,"CELF5","chr19","protein_coding"
"218","ENSG00000105251","Female_Heart",10.6656351,"Female_Placenta",0.2014903,52.9337397383398,"SHD","chr19","protein_coding"
"219","ENSG00000142449","Female_Heart",11.3477165,"Female_Placenta",0.1277681,88.8149428534979,"FBN3","chr19","protein_coding"
"220","ENSG00000214212","Female_Heart",3.495882,"Female_Placenta",1.152864,3.03234553251728,"C19orf38","chr19","protein_coding"
"221","ENSG00000099795","Female_Heart",104.12521,"Female_Placenta",19.63551,5.30290326047044,"NDUFB7","chr19","protein_coding"
"222","ENSG00000105696","Female_Heart",1.1817629,"Female_Placenta",0.1032737,11.4430188905791,"TMEM59L","chr19","protein_coding"
"223","ENSG00000223802","Female_Heart",1.92384935,"Female_Placenta",0.09781496,19.6682526885458,"CERS1","chr19","protein_coding"
"224","ENSG00000105672","Female_Heart",2.45796309,"Female_Placenta",0.09330673,26.3428274680722,"ETV2","chr19","protein_coding"
"225","ENSG00000105270","Female_Heart",16.232046,"Female_Placenta",2.270738,7.14835705396219,"CLIP3","chr19","protein_coding"
"226","ENSG00000128626","Female_Heart",4.221426,"Female_Placenta",1.330839,3.17200352559551,"MRPS12","chr19","protein_coding"
"227","ENSG00000105398","Female_Heart",1.468877452,"Female_Placenta",0.009166509,160.243932777462,"SULT2A1","chr19","protein_coding"
"228","ENSG00000105559","Female_Heart",37.428904,"Female_Placenta",5.967303,6.27233173847549,"PLEKHA4","chr19","protein_coding"
"229","ENSG00000169169","Female_Heart",5.1334823,"Female_Placenta",0.9606958,5.3435044683239,"CPT1C","chr19","protein_coding"
"230","ENSG00000105357","Female_Heart",13.26884,"Female_Placenta",3.0027,4.41896959403204,"MYH14","chr19","protein_coding"
"231","ENSG00000105472","Female_Heart",26.487169,"Female_Placenta",3.256772,8.13295158518926,"CLEC11A","chr19","protein_coding"
"232","ENSG00000170889","Female_Heart",306.17381,"Female_Placenta",74.28346,4.12169559683946,"RPS9","chr19","protein_coding"
"233","ENSG00000173581","Female_Heart",10.265574,"Female_Placenta",2.241225,4.5803406619148,"CCDC106","chr19","protein_coding"
"234","ENSG00000127903","Female_Heart",3.1271711,"Female_Placenta",0.8751698,3.57321642040208,"ZNF835","chr19","protein_coding"
"235","ENSG00000083845","Female_Heart",643.3966,"Female_Placenta",118.52,5.42859095511306,"RPS5","chr19","protein_coding"
"236","ENSG00000101220","Female_Heart",12.885734,"Female_Placenta",3.615156,3.56436458067093,"C20orf27","chr20","protein_coding"
"237","ENSG00000125848","Female_Heart",17.835386,"Female_Placenta",4.712222,3.78492057462488,"FLRT3","chr20","protein_coding"
"238","ENSG00000125851","Female_Heart",2.4118086,"Female_Placenta",0.4223396,5.71059071893803,"PCSK2","chr20","protein_coding"
"239","ENSG00000101134","Female_Heart",18.3857231,"Female_Placenta",0.6025383,30.5137832731961,"DOK5","chr20","protein_coding"
"240","ENSG00000154654","Female_Heart",17.18317,"Female_Placenta",1.23933,13.8648866726376,"NCAM2","chr21","protein_coding"
"241","ENSG00000160307","Female_Heart",19.61626396,"Female_Placenta",0.09196381,213.30416780253,"S100B","chr21","protein_coding"
"242","ENSG00000169184","Female_Heart",20.073638,"Female_Placenta",4.568258,4.39415593427517,"MN1","chr22","protein_coding"
"243","ENSG00000100097","Female_Heart",1144.18159,"Female_Placenta",42.77831,26.7467693324023,"LGALS1","chr22","protein_coding"
"244","ENSG00000184949","Female_Heart",2.9356166,"Female_Placenta",0.9223846,3.18263834847199,"FAM227A","chr22","protein_coding"
"245","ENSG00000159958","Female_Heart",2.0713279,"Female_Placenta",0.2634802,7.86141767009437,"TNFRSF13C","chr22","protein_coding"
"246","ENSG00000219438","Female_Heart",2.87144951,"Female_Placenta",0.03062297,93.7678321207904,"TAFA5","chr22","protein_coding"
"247","ENSG00000011201","Female_Heart",29.7138,"Female_Placenta",1.3406,22.164553185141,"ANOS1","chrX","protein_coding"
"248","ENSG00000017483","Female_Heart",2.1403019,"Female_Placenta",0.2763971,7.74357581899376,"SLC38A5","chrX","protein_coding"
"249","ENSG00000189369","Female_Heart",11.731199,"Female_Placenta",2.871648,4.0851800081347,"GSPT2","chrX","protein_coding"
"250","ENSG00000126970","Female_Heart",20.474003,"Female_Placenta",0.6291323,32.5432393154826,"ZC4H2","chrX","protein_coding"
"251","ENSG00000165349","Female_Heart",1.46903956,"Female_Placenta",0.01428237,102.856847988114,"SLC7A3","chrX","protein_coding"
"252","ENSG00000198034","Female_Heart",1971.328,"Female_Placenta",315.314,6.25195202242844,"RPS4X","chrX","protein_coding"
"253","ENSG00000204116","Female_Heart",23.854604,"Female_Placenta",7.222788,3.30268644185597,"CHIC1","chrX","protein_coding"
"254","ENSG00000147180","Female_Heart",52.33721,"Female_Placenta",7.49464,6.98328538795726,"ZNF711","chrX","protein_coding"
"255","ENSG00000126950","Female_Heart",2.88763095,"Female_Placenta",0.01424965,202.645745684982,"TMEM35A","chrX","protein_coding"
"256","ENSG00000102385","Female_Heart",3.1966227,"Female_Placenta",0.1481154,21.5819739203351,"DRP2","chrX","protein_coding"
"257","ENSG00000184905","Female_Heart",3.00013522,"Female_Placenta",0.02124444,141.219783623386,"TCEAL2","chrX","protein_coding"
"258","ENSG00000185222","Female_Heart",321.62524,"Female_Placenta",77.98468,4.12421055007214,"TCEAL9","chrX","protein_coding"
"259","ENSG00000133142","Female_Heart",220.81843,"Female_Placenta",34.33604,6.43109776200168,"TCEAL4","chrX","protein_coding"
"260","ENSG00000123560","Female_Heart",32.23878864,"Female_Placenta",0.006240938,5165.69602838548,"PLP1","chrX","protein_coding"
"261","ENSG00000166707","Female_Heart",1.6683504,"Female_Placenta",0.4933058,3.38198010240301,"ZCCHC18","chrX","protein_coding"
"262","ENSG00000125355","Female_Heart",1.4504804,"Female_Placenta",0.1161537,12.4875953155173,"TMEM255A","chrX","protein_coding"
"263","ENSG00000125675","Female_Heart",1.8336337,"Female_Placenta",0.4523495,4.05357737766926,"GRIA3","chrX","protein_coding"
"264","ENSG00000182195","Female_Heart",16.1215554,"Female_Placenta",0.2681766,60.1154440767763,"LDOC1","chrX","protein_coding"
"265","ENSG00000185985","Female_Heart",1.628804263,"Female_Placenta",0.003072487,530.125680922328,"SLITRK2","chrX","protein_coding"
"266","ENSG00000147400","Female_Heart",70.72154,"Female_Placenta",10.75855,6.57351966575421,"CETN2","chrX","protein_coding"
"267","ENSG00000235961","Female_Heart",1.48991704,"Female_Placenta",0.05210915,28.5922345691688,"PNMA6A","chrX","protein_coding"
"268","ENSG00000235169","Female_Muscle",2.8792644,"Female_Placenta",0.5327353,5.40468108646076,"SMIM1","chr1","protein_coding"
"269","ENSG00000116251","Female_Muscle",125.62741,"Female_Placenta",39.94784,3.14478605101052,"RPL22","chr1","protein_coding"
"270","ENSG00000116649","Female_Muscle",16.414187,"Female_Placenta",5.152277,3.18581221467712,"SRM","chr1","protein_coding"
"271","ENSG00000160062","Female_Muscle",19.427504,"Female_Placenta",6.253126,3.10684671954475,"ZBTB8A","chr1","protein_coding"
"272","ENSG00000092853","Female_Muscle",18.18727,"Female_Placenta",5.252114,3.46284753148923,"CLSPN","chr1","protein_coding"
"273","ENSG00000163879","Female_Muscle",12.218798,"Female_Placenta",1.906218,6.40996884931314,"DNALI1","chr1","protein_coding"
"274","ENSG00000173660","Female_Muscle",205.9558,"Female_Placenta",31.45348,6.54794954326199,"UQCRH","chr1","protein_coding"
"275","ENSG00000162373","Female_Muscle",14.0185343,"Female_Placenta",0.9345336,15.0005674488322,"BEND5","chr1","protein_coding"
"276","ENSG00000162390","Female_Muscle",24.398543,"Female_Placenta",6.898809,3.53663117793231,"ACOT11","chr1","protein_coding"
"277","ENSG00000162599","Female_Muscle",200.1162,"Female_Placenta",45.56056,4.39231212259024,"NFIA","chr1","protein_coding"
"278","ENSG00000142856","Female_Muscle",28.79161,"Female_Placenta",7.7929,3.69459508013705,"ITGB3BP","chr1","protein_coding"
"279","ENSG00000185483","Female_Muscle",44.562767,"Female_Placenta",5.572268,7.99724044141452,"ROR1","chr1","protein_coding"
"280","ENSG00000162595","Female_Muscle",4.7754544,"Female_Placenta",0.6775955,7.04764774854615,"DIRAS3","chr1","protein_coding"
"281","ENSG00000024526","Female_Muscle",21.788596,"Female_Placenta",6.501799,3.35116419317177,"DEPDC1","chr1","protein_coding"
"282","ENSG00000116761","Female_Muscle",3.9608729,"Female_Placenta",0.6151506,6.43886700264943,"CTH","chr1","protein_coding"
"283","ENSG00000050628","Female_Muscle",11.753397,"Female_Placenta",2.860395,4.10901186724211,"PTGER3","chr1","protein_coding"
"284","ENSG00000184005","Female_Muscle",29.121126,"Female_Placenta",7.835603,3.71651371311181,"ST6GALNAC3","chr1","protein_coding"
"285","ENSG00000162614","Female_Muscle",220.93982,"Female_Placenta",18.57788,11.8926282223806,"NEXN","chr1","protein_coding"
"286","ENSG00000117133","Female_Muscle",54.19238,"Female_Placenta",15.52122,3.49150260095534,"RPF1","chr1","protein_coding"
"287","ENSG00000162669","Female_Muscle",13.119486,"Female_Placenta",2.915944,4.49922426493787,"HFM1","chr1","protein_coding"
"288","ENSG00000122406","Female_Muscle",1379.7923,"Female_Placenta",241.8588,5.70494974753865,"RPL5","chr1","protein_coding"
"289","ENSG00000134198","Female_Muscle",20.563225,"Female_Placenta",1.909914,10.7665711649844,"TSPAN2","chr1","protein_coding"
"290","ENSG00000178096","Female_Muscle",21.336141,"Female_Placenta",6.574767,3.24515545569904,"BOLA1","chr1","protein_coding"
"291","ENSG00000266472","Female_Muscle",102.39507,"Female_Placenta",19.96028,5.129941563946,"MRPS21","chr1","protein_coding"
"292","ENSG00000143416","Female_Muscle",37.81185,"Female_Placenta",11.25182,3.3605096775455,"SELENBP1","chr1","protein_coding"
"293","ENSG00000179085","Female_Muscle",11.391028,"Female_Placenta",2.427446,4.69259789919117,"DPM3","chr1","protein_coding"
"294","ENSG00000143228","Female_Muscle",15.160435,"Female_Placenta",2.999464,5.05438138280706,"NUF2","chr1","protein_coding"
"295","ENSG00000143156","Female_Muscle",11.800688,"Female_Placenta",3.686533,3.2010260046499,"NME7","chr1","protein_coding"
"296","ENSG00000134376","Female_Muscle",1.025059,"Female_Placenta",0.146241,7.00938177392113,"CRB1","chr1","protein_coding"
"297","ENSG00000116857","Female_Muscle",55.622215,"Female_Placenta",8.527272,6.52286159043596,"TMEM9","chr1","protein_coding"
"298","ENSG00000117724","Female_Muscle",105.41817,"Female_Placenta",34.38602,3.06572758347724,"CENPF","chr1","protein_coding"
"299","ENSG00000163041","Female_Muscle",160.51675,"Female_Placenta",47.71994,3.36372489152333,"H3F3A","chr1","protein_coding"
"300","ENSG00000162910","Female_Muscle",33.46961,"Female_Placenta",10.02782,3.33767558651831,"MRPL55","chr1","protein_coding"
"301","ENSG00000168275","Female_Muscle",28.218185,"Female_Placenta",4.050111,6.96726213182799,"COA6","chr1","protein_coding"
"302","ENSG00000203667","Female_Muscle",133.99842,"Female_Placenta",21.21295,6.31682156418603,"COX20","chr1","protein_coding"
"303","ENSG00000171848","Female_Muscle",20.787719,"Female_Placenta",3.314996,6.27081269479662,"RRM2","chr2","protein_coding"
"304","ENSG00000115138","Female_Muscle",3.909103,"Female_Placenta",1.070549,3.65149376628253,"POMC","chr2","protein_coding"
"305","ENSG00000115163","Female_Muscle",3.976175,"Female_Placenta",1.312713,3.02897510727783,"CENPA","chr2","protein_coding"
"306","ENSG00000138036","Female_Muscle",35.747931,"Female_Placenta",8.548372,4.18184082302455,"DYNC2LI1","chr2","protein_coding"
"307","ENSG00000143942","Female_Muscle",3.1620572,"Female_Placenta",0.5380837,5.87651549377913,"CHAC2","chr2","protein_coding"
"308","ENSG00000115392","Female_Muscle",41.5248,"Female_Placenta",12.54934,3.30892301905917,"FANCL","chr2","protein_coding"
"309","ENSG00000119866","Female_Muscle",27.178857,"Female_Placenta",1.606622,16.9167713376264,"BCL11A","chr2","protein_coding"
"310","ENSG00000170264","Female_Muscle",16.704875,"Female_Placenta",3.983392,4.19363070468586,"FAM161A","chr2","protein_coding"
"311","ENSG00000163586","Female_Muscle",1.655902835,"Female_Placenta",0.009036391,183.248249771397,"FABP1","chr2","protein_coding"
"312","ENSG00000135940","Female_Muscle",205.66758,"Female_Placenta",29.24338,7.03296199002988,"COX5B","chr2","protein_coding"
"313","ENSG00000071082","Female_Muscle",1178.9553,"Female_Placenta",162.2587,7.26589883932264,"RPL31","chr2","protein_coding"
"314","ENSG00000135972","Female_Muscle",43.25137,"Female_Placenta",6.459425,6.69585450717363,"MRPS9","chr2","protein_coding"
"315","ENSG00000144161","Female_Muscle",32.93176,"Female_Placenta",10.24098,3.21568443645042,"ZC3H8","chr2","protein_coding"
"316","ENSG00000173272","Female_Muscle",17.223792,"Female_Placenta",2.998577,5.74398856524278,"MZT2A","chr2","protein_coding"
"317","ENSG00000163040","Female_Muscle",1.7379153,"Female_Placenta",0.2952178,5.8868919828005,"CCDC74A","chr2","protein_coding"
"318","ENSG00000153237","Female_Muscle",1.5651747,"Female_Placenta",0.2626652,5.95882020153412,"CCDC148","chr2","protein_coding"
"319","ENSG00000198648","Female_Muscle",36.988229,"Female_Placenta",4.193471,8.82043276321692,"STK39","chr2","protein_coding"
"320","ENSG00000154479","Female_Muscle",1.5277232,"Female_Placenta",0.1494434,10.2227545679501,"CCDC173","chr2","protein_coding"
"321","ENSG00000163535","Female_Muscle",17.113241,"Female_Placenta",4.224907,4.05056040286804,"SGO2","chr2","protein_coding"
"322","ENSG00000138400","Female_Muscle",1.0256021,"Female_Placenta",0.06747592,15.1995274758758,"MDH1B","chr2","protein_coding"
"323","ENSG00000144451","Female_Muscle",41.11359,"Female_Placenta",8.269255,4.97186143128976,"SPAG16","chr2","protein_coding"
"324","ENSG00000197756","Female_Muscle",1401.7564,"Female_Placenta",202.8926,6.9088591698268,"RPL37A","chr2","protein_coding"
"325","ENSG00000132329","Female_Muscle",17.924581,"Female_Placenta",1.402309,12.782190658407,"RAMP1","chr2","protein_coding"
"326","ENSG00000254999","Female_Muscle",113.45228,"Female_Placenta",29.25086,3.87859638998648,"BRK1","chr3","protein_coding"
"327","ENSG00000182568","Female_Muscle",52.176559,"Female_Placenta",8.715693,5.98650721176159,"SATB1","chr3","protein_coding"
"328","ENSG00000008324","Female_Muscle",20.417045,"Female_Placenta",3.124661,6.53416322602676,"SS18L2","chr3","protein_coding"
"329","ENSG00000232112","Female_Muscle",170.0182,"Female_Placenta",20.35395,8.35308134293344,"TMA7","chr3","protein_coding"
"330","ENSG00000168273","Female_Muscle",28.426936,"Female_Placenta",3.722916,7.63566408696839,"SMIM4","chr3","protein_coding"
"331","ENSG00000114405","Female_Muscle",10.266272,"Female_Placenta",2.350787,4.36716384768165,"C3orf14","chr3","protein_coding"
"332","ENSG00000163507","Female_Muscle",20.909797,"Female_Placenta",5.928971,3.52671601868183,"CIP2A","chr3","protein_coding"
"333","ENSG00000163607","Female_Muscle",27.496399,"Female_Placenta",7.853036,3.50137182613196,"GTPBP8","chr3","protein_coding"
"334","ENSG00000144847","Female_Muscle",3.900365,"Female_Placenta",0.9664851,4.03561834528023,"IGSF11","chr3","protein_coding"
"335","ENSG00000065518","Female_Muscle",160.32141,"Female_Placenta",28.97165,5.53373418497048,"NDUFB4","chr3","protein_coding"
"336","ENSG00000196353","Female_Muscle",1.2699351,"Female_Placenta",0.1747228,7.268284963382,"CPNE4","chr3","protein_coding"
"337","ENSG00000129048","Female_Muscle",2.2345114,"Female_Placenta",0.3278729,6.81517563665677,"ACKR4","chr3","protein_coding"
"338","ENSG00000158163","Female_Muscle",16.293401,"Female_Placenta",4.264909,3.8203396602366,"DZIP1L","chr3","protein_coding"
"339","ENSG00000182899","Female_Muscle",2555.965,"Female_Placenta",90.09828,28.3686325643508,"RPL35A","chr3","protein_coding"
"340","ENSG00000169851","Female_Muscle",131.623885,"Female_Placenta",0.447164,294.352597704645,"PCDH7","chr4","protein_coding"
"341","ENSG00000145247","Female_Muscle",14.020779,"Female_Placenta",3.551532,3.9478115359794,"OCIAD2","chr4","protein_coding"
"342","ENSG00000182168","Female_Muscle",26.576291,"Female_Placenta",8.012055,3.31703801334364,"UNC5C","chr4","protein_coding"
"343","ENSG00000164032","Female_Muscle",147.25152,"Female_Placenta",41.09811,3.5829268061232,"H2AFZ","chr4","protein_coding"
"344","ENSG00000164039","Female_Muscle",30.073003,"Female_Placenta",7.542664,3.98705324803014,"BDH2","chr4","protein_coding"
"345","ENSG00000138796","Female_Muscle",43.90265,"Female_Placenta",10.37284,4.23246189086113,"HADH","chr4","protein_coding"
"346","ENSG00000109475","Female_Muscle",2846.2251,"Female_Placenta",120.6651,23.5878070792632,"RPL34","chr4","protein_coding"
"347","ENSG00000198856","Female_Muscle",163.40698,"Female_Placenta",41.70367,3.91828776699988,"OSTC","chr4","protein_coding"
"348","ENSG00000138794","Female_Muscle",18.406625,"Female_Placenta",4.597029,4.00402629611429,"CASP6","chr4","protein_coding"
"349","ENSG00000197465","Female_Muscle",3.0673969,"Female_Placenta",0.4023027,7.62459933776234,"GYPE","chr4","protein_coding"
"350","ENSG00000164161","Female_Muscle",16.3601202,"Female_Placenta",0.2456722,66.5932905717456,"HHIP","chr4","protein_coding"
"351","ENSG00000121207","Female_Muscle",2.303542013,"Female_Placenta",0.006144974,374.866030840814,"LRAT","chr4","protein_coding"
"352","ENSG00000164125","Female_Muscle",102.68536,"Female_Placenta",33.07939,3.10420959999565,"GASK1B","chr4","protein_coding"
"353","ENSG00000164104","Female_Muscle",140.39402,"Female_Placenta",35.52758,3.95169105241618,"HMGB2","chr4","protein_coding"
"354","ENSG00000173320","Female_Muscle",38.89068,"Female_Placenta",10.61251,3.66460714760222,"STOX2","chr4","protein_coding"
"355","ENSG00000151725","Female_Muscle",31.316649,"Female_Placenta",8.783092,3.56556085260179,"CENPU","chr4","protein_coding"
"356","ENSG00000145592","Female_Muscle",1108.578,"Female_Placenta",195.426,5.67262288538884,"RPL37","chr5","protein_coding"
"357","ENSG00000164182","Female_Muscle",28.74401,"Female_Placenta",3.019725,9.51875087963308,"NDUFAF2","chr5","protein_coding"
"358","ENSG00000123219","Female_Muscle",34.08672,"Female_Placenta",3.971935,8.58189270468928,"CENPK","chr5","protein_coding"
"359","ENSG00000164346","Female_Muscle",137.50311,"Female_Placenta",42.04395,3.2704612673167,"NSA2","chr5","protein_coding"
"360","ENSG00000132846","Female_Muscle",18.5168,"Female_Placenta",1.96089,9.44305901911887,"ZBED3","chr5","protein_coding"
"361","ENSG00000164253","Female_Muscle",65.65467,"Female_Placenta",21.77353,3.01534340090927,"WDR41","chr5","protein_coding"
"362","ENSG00000133302","Female_Muscle",32.675826,"Female_Placenta",8.883906,3.67809227157514,"SLF1","chr5","protein_coding"
"363","ENSG00000184349","Female_Muscle",38.532465,"Female_Placenta",5.302892,7.26631147683189,"EFNA5","chr5","protein_coding"
"364","ENSG00000169567","Female_Muscle",233.1636,"Female_Placenta",26.7892,8.70364176608484,"HINT1","chr5","protein_coding"
"365","ENSG00000120727","Female_Muscle",159.38749,"Female_Placenta",48.16694,3.30906405929046,"PAIP2","chr5","protein_coding"
"366","ENSG00000186314","Female_Muscle",15.741047,"Female_Placenta",1.264835,12.4451386939798,"PRELID2","chr5","protein_coding"
"367","ENSG00000040275","Female_Muscle",30.2814,"Female_Placenta",8.508987,3.55875499633505,"SPDL1","chr5","protein_coding"
"368","ENSG00000048162","Female_Muscle",26.920347,"Female_Placenta",6.398344,4.20739288165813,"NOP16","chr5","protein_coding"
"369","ENSG00000137274","Female_Muscle",28.666412,"Female_Placenta",7.220293,3.97025605470581,"BPHL","chr6","protein_coding"
"370","ENSG00000137434","Female_Muscle",1.24249603,"Female_Placenta",0.07821999,15.8846355004648,"C6orf52","chr6","protein_coding"
"371","ENSG00000197238","Female_Muscle",5.7518707,"Female_Placenta",0.7808798,7.36588486473847,"HIST1H4J","chr6","protein_coding"
"372","ENSG00000124562","Female_Muscle",100.90269,"Female_Placenta",17.33598,5.82042030505342,"SNRPC","chr6","protein_coding"
"373","ENSG00000198937","Female_Muscle",17.729305,"Female_Placenta",2.008194,8.82848220839222,"CCDC167","chr6","protein_coding"
"374","ENSG00000112667","Female_Muscle",12.468563,"Female_Placenta",1.784482,6.98721701872028,"DNPH1","chr6","protein_coding"
"375","ENSG00000153291","Female_Muscle",14.42382,"Female_Placenta",3.90652,3.69224271218373,"SLC25A27","chr6","protein_coding"
"376","ENSG00000031691","Female_Muscle",15.832675,"Female_Placenta",4.328072,3.6581357703846,"CENPQ","chr6","protein_coding"
"377","ENSG00000112077","Female_Muscle",2.5731246,"Female_Placenta",0.8558161,3.00663261651656,"RHAG","chr6","protein_coding"
"378","ENSG00000112309","Female_Muscle",2.348786,"Female_Placenta",0.149322,15.7296714482796,"B3GAT2","chr6","protein_coding"
"379","ENSG00000185760","Female_Muscle",10.1652188,"Female_Placenta",0.7398029,13.740441947443,"KCNQ5","chr6","protein_coding"
"380","ENSG00000135314","Female_Muscle",2.370717,"Female_Placenta",0.391268,6.05906181952012,"KHDC1","chr6","protein_coding"
"381","ENSG00000112742","Female_Muscle",21.27981,"Female_Placenta",5.079954,4.18897690805862,"TTK","chr6","protein_coding"
"382","ENSG00000065609","Female_Muscle",5.1105526,"Female_Placenta",0.4531363,11.2781796558784,"SNAP91","chr6","protein_coding"
"383","ENSG00000197498","Female_Muscle",53.72818,"Female_Placenta",13.25073,4.05473358826268,"RPF2","chr6","protein_coding"
"384","ENSG00000203778","Female_Muscle",16.686374,"Female_Placenta",4.206832,3.96649402685917,"FAM229B","chr6","protein_coding"
"385","ENSG00000111875","Female_Muscle",41.38641,"Female_Placenta",13.43303,3.08094376324627,"ASF1A","chr6","protein_coding"
"386","ENSG00000203760","Female_Muscle",25.750043,"Female_Placenta",1.333808,19.3056594352411,"CENPW","chr6","protein_coding"
"387","ENSG00000079931","Female_Muscle",17.730957,"Female_Placenta",4.068302,4.35831877771119,"MOXD1","chr6","protein_coding"
"388","ENSG00000120437","Female_Muscle",24.747716,"Female_Placenta",7.032585,3.51900702231114,"ACAT2","chr6","protein_coding"
"389","ENSG00000112110","Female_Muscle",65.19631,"Female_Placenta",15.79231,4.12835804261694,"MRPL18","chr6","protein_coding"
"390","ENSG00000008018","Female_Muscle",412.6192,"Female_Placenta",121.2929,3.40184132789306,"PSMB1","chr6","protein_coding"
"391","ENSG00000106268","Female_Muscle",17.29696,"Female_Placenta",2.424217,7.13507082905532,"NUDT1","chr7","protein_coding"
"392","ENSG00000106399","Female_Muscle",25.89419,"Female_Placenta",6.11673,4.23333872837284,"RPA3","chr7","protein_coding"
"393","ENSG00000164649","Female_Muscle",25.888889,"Female_Placenta",5.086423,5.08980259801436,"CDCA7L","chr7","protein_coding"
"394","ENSG00000241127","Female_Muscle",37.721246,"Female_Placenta",7.083065,5.32555412099141,"YAE1","chr7","protein_coding"
"395","ENSG00000106153","Female_Muscle",193.4289,"Female_Placenta",61.96963,3.12134992576202,"CHCHD2","chr7","protein_coding"
"396","ENSG00000128581","Female_Muscle",33.800156,"Female_Placenta",2.051456,16.4761788700318,"IFT22","chr7","protein_coding"
"397","ENSG00000173114","Female_Muscle",27.619834,"Female_Placenta",2.878674,9.59463766998278,"LRRN3","chr7","protein_coding"
"398","ENSG00000106278","Female_Muscle",18.5528845,"Female_Placenta",0.8375388,22.1516716598682,"PTPRZ1","chr7","protein_coding"
"399","ENSG00000105894","Female_Muscle",314.4101,"Female_Placenta",32.7573,9.59816895775903,"PTN","chr7","protein_coding"
"400","ENSG00000090266","Female_Muscle",236.08028,"Female_Placenta",19.78904,11.9298500584162,"NDUFB2","chr7","protein_coding"
"401","ENSG00000055118","Female_Muscle",11.314444,"Female_Placenta",1.493574,7.57541574772994,"KCNH2","chr7","protein_coding"
"402","ENSG00000120907","Female_Muscle",1.4824193,"Female_Placenta",0.02338521,63.391318701008,"ADRA1A","chr8","protein_coding"
"403","ENSG00000147419","Female_Muscle",73.40676,"Female_Placenta",21.76193,3.37317324336582,"CCDC25","chr8","protein_coding"
"404","ENSG00000168078","Female_Muscle",13.766369,"Female_Placenta",2.459958,5.59618050389478,"PBK","chr8","protein_coding"
"405","ENSG00000133739","Female_Muscle",17.739803,"Female_Placenta",4.479207,3.96047849541225,"LRRCC1","chr8","protein_coding"
"406","ENSG00000253250","Female_Muscle",26.980158,"Female_Placenta",1.449584,18.6123453349375,"C8orf88","chr8","protein_coding"
"407","ENSG00000164949","Female_Muscle",13.365125,"Female_Placenta",2.820513,4.73854401663811,"GEM","chr8","protein_coding"
"408","ENSG00000164919","Female_Muscle",1277.7379,"Female_Placenta",46.15813,27.6817518387335,"COX6C","chr8","protein_coding"
"409","ENSG00000156509","Female_Muscle",2.1909762,"Female_Placenta",0.2546737,8.60307208793056,"FBXO43","chr8","protein_coding"
"410","ENSG00000120533","Female_Muscle",117.40422,"Female_Placenta",31.15052,3.76893291026923,"ENY2","chr8","protein_coding"
"411","ENSG00000164758","Female_Muscle",16.19264,"Female_Placenta",4.243429,3.81593282225295,"MED30","chr8","protein_coding"
"412","ENSG00000131773","Female_Muscle",15.180615,"Female_Placenta",2.284321,6.64556995273431,"KHDRBS3","chr8","protein_coding"
"413","ENSG00000235453","Female_Muscle",12.62427,"Female_Placenta",1.766264,7.14744228495853,"SMIM27","chr9","protein_coding"
"414","ENSG00000137100","Female_Muscle",51.71761,"Female_Placenta",16.24318,3.18395843671005,"DCTN3","chr9","protein_coding"
"415","ENSG00000137077","Female_Muscle",46.08380802,"Female_Placenta",0.05112251,901.438681707921,"CCL21","chr9","protein_coding"
"416","ENSG00000165152","Female_Muscle",14.6586471,"Female_Placenta",0.2816199,52.0511764260977,"TMEM246","chr9","protein_coding"
"417","ENSG00000136810","Female_Muscle",182.87631,"Female_Placenta",33.78713,5.41260266853089,"TXN","chr9","protein_coding"
"418","ENSG00000106853","Female_Muscle",43.253302,"Female_Placenta",6.109823,7.07930524337612,"PTGR1","chr9","protein_coding"
"419","ENSG00000136895","Female_Muscle",30.442879,"Female_Placenta",7.804532,3.90066681769003,"GARNL3","chr9","protein_coding"
"420","ENSG00000107537","Female_Muscle",29.276677,"Female_Placenta",8.795293,3.32867557681137,"PHYH","chr10","protein_coding"
"421","ENSG00000077943","Female_Muscle",26.946455,"Female_Placenta",0.8162473,33.0126114965403,"ITGA8","chr10","protein_coding"
"422","ENSG00000169740","Female_Muscle",33.691073,"Female_Placenta",5.671882,5.94001655887764,"ZNF32","chr10","protein_coding"
"423","ENSG00000165512","Female_Muscle",105.71205,"Female_Placenta",28.87942,3.66046305639102,"ZNF22","chr10","protein_coding"
"424","ENSG00000171224","Female_Muscle",1.0944624,"Female_Placenta",0.3179827,3.4418929080104,"FAM241B","chr10","protein_coding"
"425","ENSG00000172586","Female_Muscle",36.54122,"Female_Placenta",11.82222,3.0908932501679,"CHCHD1","chr10","protein_coding"
"426","ENSG00000165655","Female_Muscle",23.881465,"Female_Placenta",1.893117,12.6148912085201,"ZNF503","chr10","protein_coding"
"427","ENSG00000196072","Female_Muscle",46.25259,"Female_Placenta",12.28794,3.76406378937397,"BLOC1S2","chr10","protein_coding"
"428","ENSG00000166171","Female_Muscle",14.222425,"Female_Placenta",2.421329,5.87380938319411,"DPCD","chr10","protein_coding"
